PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Date
3.0,19.0,2.0,30.0,500.0,77.0,24.9,996.7,-1.8,0.0,SSE,2.7,Changping,2016-05-04 12:00:00
33.0,33.0,2.0,39.0,600.0,81.0,26.055,995.5,-0.4,0.0,ESE,2.9,Changping,2016-05-04 13:00:00
41.949999999999974,51.29570429778629,2.0,45.0,600.0,85.0,26.32,995.6,-4.2,0.0,S,3.4,Changping,2016-05-04 14:00:00
48.83584753999664,69.60296499568351,2.0,27.0,500.0,85.55,26.61,995.0,-3.5,0.0,SE,3.0,Changping,2016-05-04 15:00:00
61.273194040408804,88.0,2.0,25.0,500.0,93.69999999999996,27.084999999999997,994.3,-1.0,0.0,SSE,2.7,Changping,2016-05-04 16:00:00
71.99787239058467,74.0,4.0,28.0,600.0,110.44999999999995,27.2,994.2,-0.8,0.0,SE,2.2,Changping,2016-05-04 17:00:00
32.0,60.0,5.0,27.0,600.0,132.74999999999994,26.6,994.4,-0.5,0.0,SSE,2.4,Changping,2016-05-04 18:00:00
35.0,82.0,5.0,42.0,600.0,115.0,25.7,994.7,0.3,0.0,ESE,1.6,Changping,2016-05-04 19:00:00
78.94999999999997,100.0,4.0,51.0,700.0,95.0,24.3,995.6,1.484999999999998,0.0,E,2.7,Changping,2016-05-04 20:00:00
55.0,55.0,6.549999999999997,49.0,800.0,74.0,23.3,997.0,0.4,0.0,SE,1.8,Changping,2016-05-04 21:00:00
38.0,52.0,7.0,54.0,854.9999999999998,51.0,21.7,997.7,-0.4,0.0,E,0.9,Changping,2016-05-04 22:00:00
34.0,34.0,6.0,51.0,900.0,41.0,20.7,998.0550000000001,-0.6,0.0,E,0.9,Changping,2016-05-04 23:00:00
47.0,47.0,7.0,43.0,800.0,47.0,21.5,998.0,-2.4,0.0,E,2.5,Changping,2016-05-05 00:00:00
78.0,78.0,6.0,36.0,600.0,36.0,20.4,998.1,0.2,0.0,E,1.7,Changping,2016-05-05 01:00:00
47.0,47.0,7.0,20.0,400.0,28.0,19.8,998.0,0.2,0.0,E,1.5,Changping,2016-05-05 02:00:00
28.0,43.0,4.0,20.0,400.0,34.0,18.6,997.2,2.129999999999998,0.0,NNW,1.3,Changping,2016-05-05 03:00:00
36.0,51.0,5.0,38.0,345.0,17.0,17.3,996.8,2.8399999999999976,0.0,NW,1.1,Changping,2016-05-05 04:00:00
34.0,72.0,4.0,74.89999999999995,300.0,5.700000000000001,15.9,996.7,3.419999999999999,0.0,N,1.5,Changping,2016-05-05 05:00:00
34.0,37.0,4.0,47.0,400.0,24.0,16.2,997.3,3.9299999999999984,0.0,NW,0.79,Changping,2016-05-05 06:00:00
41.0,41.0,5.0,43.0,400.0,29.0,16.7,997.4,3.7,0.0,NNW,1.0,Changping,2016-05-05 07:00:00
31.0,64.0,6.0,63.0,600.0,13.0,17.0,998.0,4.584999999999998,0.0,NNW,1.1,Changping,2016-05-05 08:00:00
85.74999999999999,91.84999999999998,8.099999999999994,65.0,800.0,16.0,18.8,998.0,4.955,0.0,NW,1.1,Changping,2016-05-05 09:00:00
54.0,58.0,16.149999999999963,68.84999999999998,900.0,31.0,20.0,998.1,2.8,0.0,W,1.6,Changping,2016-05-05 10:00:00
55.0,76.0,22.0,58.0,1119.9999999999989,55.0,21.6,997.1,3.7,0.0,S,1.3,Changping,2016-05-05 11:00:00
50.0,68.0,22.0,47.0,1100.0,79.0,23.2,995.8,4.7,0.0,SW,1.3,Changping,2016-05-05 12:00:00
57.0,65.0,19.0,38.0,1000.0,110.0,24.6,994.7,5.329999999999998,0.0,SSW,1.6,Changping,2016-05-05 13:00:00
48.68321701406175,88.15093688846368,18.0,38.0,1000.0,124.0,25.2,994.245,5.4,0.0,S,3.0,Changping,2016-05-05 14:00:00
40.564211626633934,97.74999999999999,17.0,39.0,1020.0205660649435,122.0,25.8,994.035,5.764999999999999,0.0,SSE,2.7,Changping,2016-05-05 15:00:00
32.0,106.61574671505235,16.0,39.0,1040.0814378577493,141.0,25.7,993.295,6.119999999999999,0.0,ESE,2.6,Changping,2016-05-05 16:00:00
71.0,123.01288367595188,15.0,45.0,1060.142309650555,140.0,25.4,992.9,6.3,0.0,SE,1.9,Changping,2016-05-05 17:00:00
71.0,133.1,15.0,53.0,1080.203181443361,122.0,24.3,993.5,6.684999999999998,0.0,E,2.1,Changping,2016-05-05 18:00:00
61.0,130.0,11.0,53.0,1100.0,105.0,22.7,994.5,7.714999999999996,0.0,NE,1.4,Changping,2016-05-05 19:00:00
67.0,129.0,7.0,52.0,1100.0,92.0,20.9,996.2,8.355,0.0,ESE,1.3,Changping,2016-05-05 20:00:00
51.0,127.0,4.0,35.0,600.0,80.0,21.6,998.1,-1.7699999999999996,0.0,NNW,2.8649999999999993,Changping,2016-05-05 21:00:00
29.9,135.1,4.0,30.0,245.0,75.0,20.4,998.21,-7.184999999999999,0.0,WNW,3.2749999999999986,Changping,2016-05-05 22:00:00
89.59999999999997,203.64999999999964,2.9000000000000004,35.0,200.0,67.0,19.1,998.74,-11.265,0.0,WNW,3.7749999999999986,Changping,2016-05-05 23:00:00
103.79999999999995,436.0999999999991,2.0,18.35,200.0,86.0,18.0,999.21,-9.9,0.0,NW,3.2,Changping,2016-05-06 00:00:00
163.79999999999973,721.6178619400034,2.0,18.0,200.0,73.0,17.6,1000.07,-8.6,0.0,NW,4.164999999999999,Changping,2016-05-06 01:00:00
230.64999999999986,741.3903238311725,2.0,18.0,200.0,70.0,17.1,1000.755,-7.4,0.0,NW,4.519999999999999,Changping,2016-05-06 02:00:00
141.0,647.0,2.0,17.0,200.0,74.0,16.035,1000.855,-5.8,0.0,NNW,2.7,Changping,2016-05-06 03:00:00
62.0,271.0,2.0,16.45,200.0,75.0,15.9,1001.395,-4.7,0.0,W,2.8,Changping,2016-05-06 04:00:00
32.0,122.0,2.0,35.0,200.0,53.0,15.185,1002.295,-4.0,0.0,WNW,2.9,Changping,2016-05-06 05:00:00
28.45,97.0,2.0,33.0,300.0,56.0,14.16,1002.865,-2.8,0.0,WNW,3.5,Changping,2016-05-06 06:00:00
24.700000000000003,105.0,2.0,29.0,300.0,59.0,14.8,1003.165,-2.2,0.0,WNW,3.2,Changping,2016-05-06 07:00:00
19.8,88.0,3.0,28.0,400.0,59.0,16.1,1003.3,-2.0,0.0,W,4.5,Changping,2016-05-06 08:00:00
19.0,78.0,3.0,23.0,400.0,65.0,17.6,1003.685,-1.6,0.0,W,4.974999999999999,Changping,2016-05-06 09:00:00
17.45,70.0,2.0,23.0,300.0,67.0,18.8,1004.0,-1.1,0.0,WNW,5.694999999999998,Changping,2016-05-06 10:00:00
15.350000000000001,54.0,2.0,22.0,300.0,72.0,20.7,1003.1,-1.2,0.0,W,5.2,Changping,2016-05-06 11:00:00
13.45,46.85,2.0,17.0,300.0,80.0,22.5,1002.3,-2.3,0.0,NNW,4.9,Changping,2016-05-06 12:00:00
18.0,50.7,2.0,15.45,300.0,83.0,23.8,1001.7,-3.6,0.0,NNW,5.1,Changping,2016-05-06 13:00:00
11.9,48.0,2.0,15.0,300.0,84.0,24.9,1001.3,-4.5,0.0,NW,5.6,Changping,2016-05-06 14:00:00
8.8,40.85,2.0,14.45,300.0,86.0,25.2,1001.1,-4.2,0.0,N,4.1,Changping,2016-05-06 15:00:00
7.0,35.0,2.0,13.45,300.0,86.0,25.755,1001.0,-4.7,0.0,NNW,4.0,Changping,2016-05-06 16:00:00
7.0,32.8,2.0,13.0,300.0,84.0,25.1,1001.2,-6.3,0.0,NNW,5.1,Changping,2016-05-06 17:00:00
9.0,36.0,2.0,15.0,300.0,82.0,24.5,1001.7,-5.8,0.0,NNW,4.4,Changping,2016-05-06 18:00:00
11.0,38.0,2.0,15.0,300.0,77.0,22.8,1002.6,-6.1,0.0,N,2.4,Changping,2016-05-06 19:00:00
12.0,40.0,2.0,15.0,300.0,77.0,21.6,1003.9,-7.1,0.0,N,3.8,Changping,2016-05-06 20:00:00
10.0,42.0,2.0,16.0,300.0,79.0,21.1,1004.0,-7.5,0.0,NNW,3.7,Changping,2016-05-06 21:00:00
10.0,42.0,2.0,17.0,300.0,78.0,20.6,1004.605,-8.8,0.0,NNW,4.3,Changping,2016-05-06 22:00:00
13.0,42.0,2.0,13.0,300.0,80.0,20.2,1005.485,-9.1,0.0,NNW,4.1,Changping,2016-05-06 23:00:00
11.0,32.0,2.0,12.45,300.0,80.0,19.6,1006.13,-8.7,0.0,N,1.345,Changping,2016-05-07 00:00:00
13.0,28.8,2.0,11.45,300.0,64.0,16.5,1006.785,-5.3,0.0,NNE,1.3,Changping,2016-05-07 01:00:00
8.0,25.35,3.549999999999997,11.0,200.0,54.35,16.7,1007.375,-7.8,0.0,NNW,1.9,Changping,2016-05-07 02:00:00
9.0,36.0,2.0,12.0,200.0,46.95,14.5,1007.82,-5.3,0.0,ENE,1.08,Changping,2016-05-07 03:00:00
13.0,30.0,2.0,18.0,200.0,41.45,13.69,1008.4399999999999,-4.2,0.0,NNW,1.7,Changping,2016-05-07 04:00:00
9.0,32.0,2.0,26.0,200.0,37.7,12.995,1008.91,-3.5,0.0,NNW,2.5,Changping,2016-05-07 05:00:00
24.0,32.0,2.0,34.099999999999994,300.0,36.0,12.5,1009.385,-2.6,0.0,W,1.2,Changping,2016-05-07 06:00:00
84.0,84.0,3.0,35.0,400.0,33.9,14.9,1010.14,-1.7,0.0,NNW,1.8,Changping,2016-05-07 07:00:00
40.0,41.0,4.6499999999999915,43.24999999999996,400.0,30.25,19.0,1010.5,-2.6,0.0,NNW,1.2,Changping,2016-05-07 08:00:00
36.0,36.0,4.0,29.0,400.0,53.0,21.5,1010.4,-4.6,0.0,WNW,1.8,Changping,2016-05-07 09:00:00
14.0,22.9,2.0,20.0,300.0,70.0,22.5,1010.2,-7.3,0.0,NNW,2.7,Changping,2016-05-07 10:00:00
13.0,19.25,2.0,18.0,300.0,76.0,23.7,1009.9,-6.4,0.0,SSW,2.3,Changping,2016-05-07 11:00:00
17.0,17.0,2.0,16.0,300.0,81.0,24.5,1009.2,-6.8,0.0,SSW,2.3,Changping,2016-05-07 12:00:00
5.3500000000000005,23.0,2.0,15.0,200.0,86.0,25.31,1008.5,-5.0,0.0,S,2.9,Changping,2016-05-07 13:00:00
16.0,16.45,2.0,16.0,200.0,89.84999999999998,25.619999999999997,1007.4,-4.7,0.0,SSE,2.2,Changping,2016-05-07 14:00:00
11.0,22.0,2.0,16.0,300.0,97.39999999999998,25.8,1006.5,-4.2,0.0,S,2.7,Changping,2016-05-07 15:00:00
12.0,36.0,2.0,16.0,300.0,105.39999999999998,26.02,1005.9,-5.5,0.0,SSE,3.3,Changping,2016-05-07 16:00:00
22.0,48.55,2.0,17.0,300.0,119.99999999999994,25.9,1005.5,-4.7,0.0,S,4.7,Changping,2016-05-07 17:00:00
22.0,55.599999999999966,2.0,19.0,300.0,130.64999999999998,24.9,1005.5,-3.5,0.0,S,4.3,Changping,2016-05-07 18:00:00
13.0,59.0,2.0,23.0,300.0,125.0,23.6,1005.5,-2.9,0.0,S,3.0,Changping,2016-05-07 19:00:00
25.0,62.64999999999999,2.0,29.0,300.0,114.0,22.4,1006.1,-2.4900000000000007,0.0,SSE,2.3,Changping,2016-05-07 20:00:00
29.0,67.29999999999998,2.0,37.0,300.0,100.0,21.6,1006.4,-2.345,0.0,SE,2.3,Changping,2016-05-07 21:00:00
30.0,69.0,3.0,37.0,400.0,84.0,19.5,1006.6,-1.9700000000000015,0.0,E,0.9,Changping,2016-05-07 22:00:00
34.0,77.69999999999996,4.0,50.55,400.0,51.0,19.0,1006.7,-1.3700000000000017,0.0,ESE,2.5,Changping,2016-05-07 23:00:00
35.0,87.29999999999998,6.549999999999997,55.949999999999974,454.9999999999997,38.0,18.2,1006.9,-0.5500000000000029,0.0,E,1.4,Changping,2016-05-08 00:00:00
34.0,79.0,6.0,53.0,609.9999999999994,34.0,16.3,1006.8,0.009999999999999426,0.0,NE,1.0,Changping,2016-05-08 01:00:00
34.0,68.0,3.0,43.0,600.0,41.0,15.0,1006.4,0.2649999999999992,0.0,ENE,1.1,Changping,2016-05-08 02:00:00
30.0,63.0,3.0,37.0,500.0,42.0,13.8,1006.2,0.6199999999999989,0.0,NW,1.1,Changping,2016-05-08 03:00:00
26.0,61.0,2.0,37.0,500.0,37.0,12.6,1006.0,1.1299999999999983,0.0,NW,1.3,Changping,2016-05-08 04:00:00
33.0,66.0,2.0,45.0,500.0,27.45,12.39,1006.0,1.8399999999999979,0.0,NNW,1.6,Changping,2016-05-08 05:00:00
32.0,64.0,2.0,48.0,600.0,24.8,12.135,1006.1,2.2,0.0,NNW,1.3,Changping,2016-05-08 06:00:00
38.0,74.0,5.0,50.0,600.0,22.45,13.5,1006.3,2.4749999999999988,0.0,NNW,1.2,Changping,2016-05-08 07:00:00
40.55,94.39999999999998,6.549999999999997,60.55,700.0,20.35,16.3,1006.3,2.7,0.0,WNW,0.9,Changping,2016-05-08 08:00:00
47.04999999999997,99.1,7.549999999999997,68.14999999999996,809.9999999999994,15.700000000000001,18.3,1005.8,2.8649999999999993,0.0,SE,1.3,Changping,2016-05-08 09:00:00
69.59999999999991,104.94999999999997,9.649999999999991,77.29999999999998,700.0,24.0,20.2,1005.5,3.0,0.0,SSE,1.2,Changping,2016-05-08 10:00:00
101.59999999999991,112.84999999999998,11.549999999999997,56.0,700.0,69.0,21.3,1005.4449999999999,3.4949999999999974,0.0,ESE,2.7,Changping,2016-05-08 11:00:00
114.0,115.0,13.649999999999991,59.0,700.0,85.0,23.1,1005.015,4.009999999999999,0.0,SE,1.7,Changping,2016-05-08 12:00:00
112.0,120.94999999999997,16.64999999999999,69.0,800.0,89.0,24.7,1004.0400000000001,4.374999999999998,0.0,SSE,1.8,Changping,2016-05-08 13:00:00
96.0,114.0,18.0,43.0,600.0,124.0,26.0,1002.73,5.094999999999997,0.0,SSE,2.6,Changping,2016-05-08 14:00:00
80.0,111.0,18.0,30.0,800.0,135.29999999999998,26.31,1001.495,6.819999999999993,0.0,S,3.0,Changping,2016-05-08 15:00:00
73.0,99.0,11.0,22.0,500.0,144.04999999999995,26.1,1000.505,7.955,0.0,SSE,2.8,Changping,2016-05-08 16:00:00
56.0,94.0,11.0,21.0,600.0,152.84999999999997,25.2,999.825,8.055,0.0,SSE,3.9,Changping,2016-05-08 17:00:00
70.0,126.1,18.0,27.0,600.0,157.1,24.4,999.435,8.704999999999997,0.0,SSE,3.3,Changping,2016-05-08 18:00:00
60.0,128.64999999999998,14.0,30.0,700.0,145.0,22.9,999.5,8.9,0.0,SSE,4.1,Changping,2016-05-08 19:00:00
45.0,124.0,8.0,28.0,500.0,133.0,22.0,1000.0,8.5,0.0,SSE,1.4,Changping,2016-05-08 20:00:00
42.0,130.55,6.0,26.0,400.0,124.0,21.3,1001.0,9.364999999999998,0.0,SE,1.9,Changping,2016-05-08 21:00:00
41.0,115.0,4.0,28.0,400.0,102.0,20.6,1001.3,8.9,0.0,E,1.9,Changping,2016-05-08 22:00:00
31.0,91.0,4.0,26.0,300.0,94.0,19.9,1001.8,8.9,0.0,ENE,2.1,Changping,2016-05-08 23:00:00
25.0,87.0,3.0,25.0,245.0,87.0,19.1,1002.2,9.0,0.0,E,1.8,Changping,2016-05-09 00:00:00
30.0,70.0,3.0,23.0,200.0,63.0,18.5,1002.0,9.3,0.0,NE,1.6,Changping,2016-05-09 01:00:00
31.0,69.0,18.549999999999997,21.45,200.0,30.0,17.0,1002.2,9.2,0.0,N,1.2,Changping,2016-05-09 02:00:00
32.0,68.0,2.0,19.35,300.0,37.0,16.2,1002.4,9.1,0.0,NE,0.8450000000000001,Changping,2016-05-09 03:00:00
34.0,68.0,2.0,18.0,400.0,34.0,15.4,1002.7,9.1,0.0,NW,0.6900000000000001,Changping,2016-05-09 04:00:00
32.0,69.0,2.0,27.0,400.0,36.0,15.0,1003.1,9.4,0.0,NNW,1.2,Changping,2016-05-09 05:00:00
34.0,69.0,2.0,44.0,500.0,29.0,15.0,1003.4,9.5,0.0,NNW,1.0,Changping,2016-05-09 06:00:00
41.0,91.0,3.0,80.55,600.0,9.700000000000001,15.9,1003.4,9.555,0.0,NNW,1.5,Changping,2016-05-09 07:00:00
41.0,92.0,4.0,55.0,600.0,24.0,17.8,1003.6,9.655,0.0,WNW,0.6,Changping,2016-05-09 08:00:00
36.0,88.0,5.0,54.0,500.0,34.0,18.9,1003.8,9.864999999999998,0.0,W,1.3,Changping,2016-05-09 09:00:00
43.0,104.0,5.0,68.0,500.0,31.0,19.4,1004.1,10.11,0.0,NNW,1.2,Changping,2016-05-09 10:00:00
44.0,107.0,5.0,62.0,600.0,38.0,20.4,1004.0,10.309999999999999,0.0,NNW,3.5,Changping,2016-05-09 11:00:00
38.0,68.0,2.0,35.0,500.0,60.0,17.9,1004.2,10.455,0.0,NNW,3.7,Changping,2016-05-09 12:00:00
27.8,68.0,2.0,30.0,400.0,55.0,17.3,1004.6,11.159999999999997,0.0,NNW,2.7,Changping,2016-05-09 13:00:00
25.45,49.300000000000004,2.0,19.0,300.0,47.0,16.5,1004.9,11.974999999999998,0.10999999999999943,N,1.8,Changping,2016-05-09 14:00:00
23.35,33.45,2.0,19.0,300.0,57.0,18.5,1003.5,12.694999999999997,0.0,N,3.3,Changping,2016-05-09 15:00:00
29.0,30.8,2.0,20.0,300.0,78.0,19.3,1003.1,11.8,0.0,N,2.6,Changping,2016-05-09 16:00:00
23.0,31.0,2.0,18.0,300.0,77.0,19.9,1003.0,11.1,0.0,NNW,1.8,Changping,2016-05-09 17:00:00
23.0,28.45,2.0,19.0,400.0,66.0,20.6,1002.4,11.0,0.0,NW,0.9,Changping,2016-05-09 18:00:00
25.0,32.0,2.0,27.0,300.0,53.0,19.4,1002.4,12.2,0.0,NW,0.9,Changping,2016-05-09 19:00:00
25.0,26.35,2.0,26.0,300.0,47.0,17.9,1002.6,12.1,0.0,WNW,0.8,Changping,2016-05-09 20:00:00
24.0,33.0,2.0,37.0,400.0,38.0,16.5,1003.1,11.0,0.0,SSW,0.49000000000000005,Changping,2016-05-09 21:00:00
22.0,30.0,2.0,25.0,300.0,41.0,15.4,1003.3,10.4,0.0,SSW,0.8,Changping,2016-05-09 22:00:00
23.0,23.9,2.0,25.0,300.0,33.0,15.0,1003.3,10.7,0.0,NE,0.5,Changping,2016-05-09 23:00:00
24.0,25.0,2.0,24.0,300.0,33.0,14.615,1003.4,10.4,0.0,NW,1.2,Changping,2016-05-10 00:00:00
20.9,25.0,2.0,40.0,400.0,21.25,13.695,1002.9,10.3,0.0,NW,1.0,Changping,2016-05-10 01:00:00
24.0,27.0,2.0,69.64999999999999,300.0,10.200000000000003,14.1,1002.9,10.3,0.0,ENE,1.2,Changping,2016-05-10 02:00:00
23.0,23.0,2.0,38.0,300.0,19.0,13.145,1002.9,9.5,0.0,NW,1.2,Changping,2016-05-10 03:00:00
26.0,26.0,2.0,34.0,400.0,17.0,12.385,1002.7,9.4,0.0,NE,0.9,Changping,2016-05-10 04:00:00
22.0,23.0,2.0,38.0,400.0,11.0,11.58,1002.4,9.1,0.0,NNW,1.4,Changping,2016-05-10 05:00:00
25.0,32.0,2.0,40.0,400.0,11.0,12.2,1002.7,9.4,0.0,SSW,0.4,Changping,2016-05-10 06:00:00
41.0,45.0,2.0,54.0,500.0,12.0,15.7,1002.7,10.2,0.0,NW,0.9,Changping,2016-05-10 07:00:00
35.0,48.0,2.0,45.0,400.0,26.0,18.4,1002.6,10.0,0.0,NW,0.9,Changping,2016-05-10 08:00:00
36.0,39.0,2.0,46.0,300.0,39.0,20.509999999999998,1002.4,11.1,0.0,NNW,1.0,Changping,2016-05-10 09:00:00
31.0,31.0,2.0,34.0,300.0,62.0,20.71,1002.4,9.235,0.0,WNW,1.5,Changping,2016-05-10 10:00:00
24.0,27.0,2.0,27.0,300.0,77.55,21.844999999999995,1002.125,9.1,0.0,SW,1.5,Changping,2016-05-10 11:00:00
24.0,29.0,2.0,22.0,300.0,79.1,23.799999999999994,1001.625,8.385,0.0,SW,2.0,Changping,2016-05-10 12:00:00
24.0,47.0,2.0,20.0,300.0,92.64999999999993,25.304999999999996,1000.85,7.03,0.0,S,3.1,Changping,2016-05-10 13:00:00
24.0,47.0,2.0,18.45,245.0,107.94999999999997,26.185,999.74,6.07,0.0,SW,2.4,Changping,2016-05-10 14:00:00
30.0,48.0,2.0,18.0,300.0,120.24999999999996,27.104999999999997,998.76,5.14,0.0,SSE,1.8,Changping,2016-05-10 15:00:00
33.0,55.0,2.0,18.0,300.0,128.1,27.6,997.96,5.4,0.0,SE,2.4,Changping,2016-05-10 16:00:00
27.0,62.14999999999996,2.0,18.0,300.0,138.34999999999997,27.2,997.27,5.5,0.0,S,3.5199999999999987,Changping,2016-05-10 17:00:00
33.0,62.14999999999996,2.0,24.0,400.0,147.64999999999998,25.9,996.835,7.9,0.0,S,2.8,Changping,2016-05-10 18:00:00
37.099999999999994,83.39999999999992,2.0,30.0,454.9999999999997,148.0,24.9,996.8,8.8,0.0,S,2.9,Changping,2016-05-10 19:00:00
39.64999999999999,97.1,2.0,34.0,500.0,136.0,24.1,997.0,9.7,0.0,SSE,2.9,Changping,2016-05-10 20:00:00
43.749999999999986,101.84999999999998,2.0,37.0,500.0,118.0,23.3,997.3,10.0,0.0,SE,2.2,Changping,2016-05-10 21:00:00
52.04999999999997,109.94999999999997,2.0,38.0,554.9999999999998,121.0,22.5,997.3,10.6,0.0,ESE,1.4,Changping,2016-05-10 22:00:00
64.69999999999996,113.0,2.549999999999997,38.0,600.0,102.0,21.1,997.2,10.6,0.0,E,0.9,Changping,2016-05-10 23:00:00
72.1,112.0,2.0,44.0,654.9999999999998,80.0,20.9,996.9,11.0,0.0,E,1.5,Changping,2016-05-11 00:00:00
74.1,116.19999999999999,2.0,39.0,600.0,58.0,20.2,996.645,11.264999999999999,0.0,E,1.1,Changping,2016-05-11 01:00:00
77.19999999999999,120.19999999999999,4.099999999999994,26.0,400.0,39.0,19.7,996.325,11.264999999999999,0.0,SE,0.8,Changping,2016-05-11 02:00:00
80.64999999999999,122.0,2.0,25.0,600.0,52.0,19.5,995.935,11.729999999999999,0.0,SSE,0.8,Changping,2016-05-11 03:00:00
89.14999999999996,121.0,2.0,28.0,500.0,45.0,19.1,995.635,12.165,0.0,E,1.0,Changping,2016-05-11 04:00:00
98.29999999999998,125.84999999999998,2.0,35.0,700.0,53.0,19.1,995.28,12.355,0.0,E,1.2,Changping,2016-05-11 05:00:00
110.34999999999995,135.04999999999995,3.0,38.0,700.0,75.0,19.1,994.88,12.62,0.0,ESE,2.2,Changping,2016-05-11 06:00:00
126.24999999999996,142.2,5.0,42.0,809.9999999999994,69.0,19.2,994.59,12.8,0.0,ESE,2.0,Changping,2016-05-11 07:00:00
139.04999999999995,145.64999999999998,7.199999999999989,46.0,954.9999999999998,74.0,19.5,994.6,12.855,0.0,ESE,2.6,Changping,2016-05-11 08:00:00
150.04999999999995,154.14999999999998,10.099999999999994,46.55,1054.9999999999998,80.0,20.5,994.5,13.065,0.0,SSE,2.1,Changping,2016-05-11 09:00:00
157.2,159.0,13.199999999999989,45.0,1100.0,95.0,21.9,994.17,13.474999999999998,0.0,SE,2.3,Changping,2016-05-11 10:00:00
159.55,160.55,13.0,41.0,1100.0,113.0,22.5,993.625,13.864999999999998,0.0,S,1.4,Changping,2016-05-11 11:00:00
162.2,162.64999999999998,11.0,38.0,1154.9999999999998,128.0,22.8,993.235,13.8,0.0,S,2.4,Changping,2016-05-11 12:00:00
169.49999999999997,169.49999999999997,12.0,36.0,1200.0,143.0,23.3,992.5500000000001,14.055,0.0,E,1.9,Changping,2016-05-11 13:00:00
180.59999999999997,180.59999999999997,8.0,32.0,1200.0,152.29999999999998,23.3,991.605,14.209999999999999,0.0,ESE,1.4,Changping,2016-05-11 14:00:00
187.1,187.1,7.0,32.0,1100.0,158.29999999999998,24.0,990.87,14.575,0.0,ENE,1.8,Changping,2016-05-11 15:00:00
183.0,183.0,7.0,31.0,1100.0,163.2,24.5,990.49,14.91,0.0,SE,1.7,Changping,2016-05-11 16:00:00
189.64999999999998,189.64999999999998,9.0,35.0,1200.0,166.1,24.6,989.905,15.11,0.0,S,1.6,Changping,2016-05-11 17:00:00
189.0,189.0,8.0,35.0,1254.9999999999998,156.0,24.3,989.4449999999999,15.309999999999999,0.0,SSE,0.8,Changping,2016-05-11 18:00:00
188.0,188.0,5.0,37.0,1300.0,136.0,23.3,989.235,15.455,0.0,NNE,1.8,Changping,2016-05-11 19:00:00
183.0,183.0,3.0,35.0,1200.0,124.0,23.1,989.4,15.4,0.0,NNE,2.6,Changping,2016-05-11 20:00:00
173.0,173.0,3.0,29.0,1100.0,121.0,22.9,989.4,15.5,0.0,ENE,1.4,Changping,2016-05-11 21:00:00
177.0,177.0,2.0,28.0,1100.0,117.0,22.6,990.5,15.555,0.0,WNW,1.9,Changping,2016-05-11 22:00:00
158.0,166.0,2.0,24.45,1100.0,70.0,19.9,989.3,15.929999999999998,0.054999999999999716,ESE,0.8,Changping,2016-05-11 23:00:00
160.0,160.0,2.0,24.45,1000.0,63.0,19.8,989.7,17.244999999999994,0.0,SW,0.9,Changping,2016-05-12 00:00:00
158.0,158.0,2.0,46.55,1100.0,41.7,19.8,989.8,18.155,0.2099999999999994,NNW,1.7,Changping,2016-05-12 01:00:00
63.300000000000004,112.45,2.0,25.0,445.0,67.0,19.1,992.1,12.1,1.454999999999994,NNW,2.6,Changping,2016-05-12 02:00:00
62.75,81.20000000000002,2.0,24.0,400.0,79.0,18.935000000000002,992.9,12.5,0.6,NW,2.3,Changping,2016-05-12 03:00:00
32.35000000000001,32.35000000000001,2.0,23.45,290.0,64.0,18.03,992.9,10.78,0.0,WNW,3.3149999999999964,Changping,2016-05-12 04:00:00
19.0,19.0,2.0,18.05,200.0,55.0,17.345,994.1,10.505,0.8,WNW,4.4499999999999975,Changping,2016-05-12 05:00:00
18.0,18.0,2.0,23.0,200.0,48.0,16.86,995.965,9.879999999999999,1.3,WNW,3.2,Changping,2016-05-12 06:00:00
17.0,17.0,2.0,30.0,300.0,43.0,16.6,996.02,9.37,0.1,WNW,3.1,Changping,2016-05-12 07:00:00
10.8,31.0,2.0,44.0,300.0,39.7,17.3,996.475,8.22,0.0,WNW,3.1,Changping,2016-05-12 08:00:00
22.0,49.0,2.0,39.0,300.0,36.45,16.8,997.305,7.28,0.0,WNW,4.955,Changping,2016-05-12 09:00:00
16.0,40.0,2.0,32.0,200.0,47.0,16.445,999.0649999999999,5.67,0.0,NW,3.4,Changping,2016-05-12 10:00:00
12.0,24.0,2.0,29.0,200.0,62.0,16.235,1001.53,4.335,0.0,NNW,5.384999999999998,Changping,2016-05-12 11:00:00
22.0,29.0,2.0,35.0,200.0,64.0,16.8,1003.8000000000001,2.6050000000000004,0.0,NNW,5.0,Changping,2016-05-12 12:00:00
11.0,11.9,2.0,24.0,200.0,69.0,17.9,1004.865,0.6400000000000001,0.0,NNW,2.7,Changping,2016-05-12 13:00:00
8.45,9.9,2.0,25.0,200.0,69.0,19.6,1005.0550000000001,0.04500000000000002,0.0,NNW,4.4,Changping,2016-05-12 14:00:00
10.0,11.0,2.0,24.0,200.0,70.0,20.6,1005.1,-0.8249999999999997,0.0,N,5.4,Changping,2016-05-12 15:00:00
13.0,13.0,2.0,17.0,200.0,76.0,21.1,1005.1,-2.05,0.0,N,4.3,Changping,2016-05-12 16:00:00
18.0,18.0,2.0,18.0,200.0,79.0,21.2,1005.21,-2.665,0.0,NNW,4.2,Changping,2016-05-12 17:00:00
18.0,47.0,2.0,18.0,200.0,78.0,20.8,1005.465,-3.9549999999999996,0.0,NNW,3.0,Changping,2016-05-12 18:00:00
